9.988966331754205001e-04,7.197200394625708798e-04,7.721278978527519469e-04,6.765128359011218567e-04,7.395946327320838433e-04,7.198256985885765269e-04,6.215156352885025780e-04,6.116600356075045566e-04,6.254893349722824569e-04,6.924152151188628715e-04,6.407419963150002380e-04,6.387914512601463191e-04,7.066416955854874695e-04,7.070596485276512940e-04,7.383247118981587503e-04,7.892896512344478631e-04,8.381689962765839384e-04,8.112374070942313976e-04,8.734562038783925692e-04,9.415205851970019114e-04,1.007422634204920573e-03,1.056838618325355375e-03,1.137748493930525228e-03,1.231648309433325218e-03,1.289818329241606285e-03,1.317785579767882494e-03,1.403660950491763572e-03,1.430667185713399570e-03,1.506187621803628312e-03,1.589154196068467842e-03,1.699045385099066724e-03,1.785428870376443589e-03,1.873413772009440738e-03,2.036824513424684291e-03,2.153644971512473465e-03,2.226535604620748839e-03,2.368475064977114929e-03,2.453346665865433884e-03,2.580023539705301149e-03,2.683431301394526534e-03,2.764663321246064141e-03,2.872044470747795591e-03,2.937148035297944791e-03,3.085114078637201697e-03,3.156434151180327868e-03,3.283235803369841804e-03,3.439964511201891364e-03,3.570542005478387609e-03,3.691557136244020230e-03,3.863187268861255005e-03,4.043591815902589440e-03,4.176709796355503913e-03,4.284291399710618738e-03,4.452011576340406465e-03,4.626303977420087588e-03,4.749690873347680621e-03,4.883884378763074519e-03,4.943877715223033743e-03,4.941762236980634486e-03,4.933096265352062901e-03,4.910691550024667319e-03,4.851995533431976981e-03,4.778255483974541348e-03,4.703520716782515383e-03,4.703069126519735486e-03,4.653151913911484153e-03,4.711383865651879582e-03,4.722462093117891190e-03,4.755535399415316763e-03,4.720890857512486521e-03,4.627289081540854505e-03,4.619484735749699970e-03,4.625450162557927757e-03,4.679060782711387534e-03,4.726911062306406869e-03,4.737628186603323743e-03,4.694254961653092362e-03,4.624274674598975905e-03,4.584923609511177070e-03,4.348952605619462244e-03,4.096105710858890039e-03,3.882882338584954171e-03,3.711042032399645800e-03,3.641104334071659267e-03,3.643289754463571554e-03,3.808930723368270967e-03,3.937621359611638734e-03,4.113050613169172594e-03,4.327398744781923295e-03,4.476494804650954507e-03,4.671345740674409316e-03,4.762524358160575601e-03,4.668122905736407993e-03,4.467116266766165723e-03,4.213283432039773707e-03,3.843647146537577594e-03,3.426864147633009935e-03,2.957252153865780851e-03,2.537262300317981185e-03,2.041030558898882137e-03,1.673027871635674770e-03,1.365495295011821385e-03,1.033766783621370899e-03,7.934091895197874699e-04,6.325067686424309726e-04,5.675020388639319315e-04,5.709155568577317652e-04,4.952211044330767772e-04,4.788452026137237998e-04,4.446001745340170323e-04
5.640908620671041722e-04,3.090288861186812354e-04,5.282388596702196609e-04,4.404800801177976340e-04,5.684974992300722684e-04,5.326599153176727816e-04,4.397978026850490343e-04,5.035481804953650031e-04,5.032360864463306755e-04,6.077214815833315671e-04,6.589760817000716491e-04,6.516102337245140846e-04,6.588594098467281989e-04,7.332612885496875331e-04,7.880702654362295098e-04,8.008268262227878111e-04,7.916771752242887086e-04,8.155080953276095746e-04,8.612026391022445816e-04,8.853254354201333916e-04,9.393047909610983395e-04,9.793604639512889284e-04,1.086278688354033262e-03,1.167763897391584267e-03,1.235114714975654466e-03,1.274133345489644482e-03,1.323390734878257882e-03,1.363113332930181252e-03,1.472991528829347167e-03,1.526073878673696923e-03,1.623429260535809741e-03,1.675874567684258699e-03,1.774037088272789912e-03,1.943490944033953415e-03,2.079082750665499271e-03,2.128306992391706953e-03,2.228137751636746593e-03,2.350264930250052682e-03,2.479131017104257550e-03,2.595673689326665357e-03,2.654326721765813170e-03,2.739385751828467101e-03,2.843680691565269800e-03,2.945656135127063240e-03,3.000048486892430838e-03,3.095445762014136307e-03,3.234032068947864311e-03,3.396166003081186723e-03,3.488291170020498249e-03,3.688309333014506020e-03,3.867570547644846000e-03,4.041977303076500945e-03,4.165958210315796884e-03,4.303457345115002664e-03,4.448887677764585234e-03,4.449624295444772927e-03,4.560576132353524187e-03,4.655746365823105852e-03,4.644759087973629290e-03,4.559441803328694379e-03,4.570138598310127635e-03,4.536490635979011435e-03,4.451681975845726141e-03,4.355349071808163261e-03,4.371571736911493075e-03,4.411201597502376580e-03,4.371744575767074967e-03,4.452515382148449809e-03,4.466648680119361149e-03,4.471137265194029958e-03,4.449654904369549670e-03,4.495145687774445772e-03,4.551725271156634861e-03,4.617088905957210387e-03,4.679290563121883337e-03,4.784165414536299329e-03,4.764676233598140638e-03,4.685437722562385554e-03,4.625177355057387418e-03,4.456761069326806504e-03,4.211385921916127421e-03,3.959783155438126485e-03,3.765533461061876339e-03,3.648902820065939075e-03,3.676464405941505618e-03,3.804095394661235075e-03,3.925015448233606062e-03,4.007843130903465667e-03,4.199983808267446043e-03,4.363020356154568950e-03,4.508774836661088616e-03,4.510739423188891636e-03,4.311560813910778056e-03,4.137295991959769569e-03,3.903275334705057394e-03,3.588349785731315741e-03,3.146373271564857025e-03,2.714606233625073764e-03,2.321903797302173229e-03,1.889478992516874234e-03,1.532481974473445547e-03,1.263194045708738262e-03,9.544264417788151083e-04,7.200748549572584360e-04,5.677278376677318038e-04,5.073740468553784074e-04,4.841622233138051686e-04,4.218413031454250513e-04,4.082681665986590642e-04,4.001657456798440589e-04
1.137990479723472066e-03,8.729328488817677048e-04,9.739904923270537897e-04,8.361198955841788339e-04,8.566144847234826061e-04,7.846067646872349494e-04,7.472607378188593106e-04,7.909620612642141680e-04,7.469025460938589610e-04,8.220855066805637847e-04,7.988613596666074715e-04,8.088614597536852293e-04,8.969168652740773127e-04,9.020539590277055477e-04,9.734647052702521952e-04,1.007285434735659489e-03,1.013670057901463724e-03,1.008268451967407392e-03,1.086112484647536267e-03,1.137546027292410432e-03,1.200525497085961181e-03,1.239703578334456482e-03,1.323621843215457179e-03,1.380725726697355684e-03,1.449176565435540773e-03,1.471367478422927694e-03,1.589470831167176480e-03,1.647914905079042635e-03,1.715966614219658834e-03,1.834247620777198313e-03,1.960333681388945135e-03,2.011675847568723200e-03,2.098488891506143997e-03,2.224788959568371489e-03,2.339184138396412614e-03,2.421141047336929867e-03,2.589826536507314637e-03,2.694545446711625169e-03,2.839190443222637094e-03,2.950593041426172441e-03,3.077055654771053764e-03,3.182084922994273847e-03,3.271039477866655859e-03,3.387424317602961716e-03,3.439925850925949422e-03,3.548053197288224617e-03,3.662675681643754247e-03,3.843887884363969467e-03,3.971298286424796917e-03,4.165852567658439622e-03,4.300137711374741982e-03,4.386948519651381710e-03,4.501102472095233446e-03,4.622611075362417256e-03,4.712590148108410093e-03,4.732119031702124341e-03,4.853434621055668051e-03,4.961314358795066229e-03,4.876911590498679734e-03,4.829767238792377800e-03,4.841507518366798372e-03,4.769534976979510933e-03,4.678999048433765337e-03,4.548721781542404939e-03,4.559260204287805297e-03,4.564762776058923707e-03,4.573329502022508743e-03,4.592578487513188611e-03,4.633608003606713883e-03,4.590311608519859199e-03,4.649969526043278706e-03,4.631918857087448382e-03,4.654729960009156182e-03,4.711236097328838288e-03,4.721773504737425756e-03,4.724537947935968443e-03,4.683439169488021886e-03,4.592504339374949875e-03,4.539028101939955248e-03,4.293894998229007623e-03,4.107567372464988875e-03,3.868187774608526988e-03,3.694468137920764450e-03,3.618062260802728820e-03,3.639984854112433745e-03,3.794286920113841034e-03,3.920727059186277126e-03,4.031291738050396187e-03,4.259699476321988400e-03,4.392870140175382694e-03,4.494790306668874566e-03,4.588488972176833769e-03,4.465775583941097686e-03,4.304377747303792488e-03,4.069087486917284148e-03,3.705535268484762019e-03,3.336962922758876429e-03,2.872345347282238663e-03,2.471537503895250825e-03,2.000236902965550276e-03,1.643344512419609056e-03,1.338802078412935264e-03,1.029615408405830206e-03,7.929385256814434468e-04,6.422444652845732795e-04,5.992890687206546291e-04,6.271804998601806678e-04,5.236988694090994679e-04,5.099415249672598505e-04,4.627610149507811830e-04
1.059498561730346997e-03,7.381986739194777540e-04,9.308636794164116754e-04,8.667989274575005603e-04,9.565939367721124032e-04,9.662914374126820114e-04,9.167787237516654072e-04,9.194056332850344222e-04,9.988325663133855708e-04,1.114186941373813836e-03,1.102815716218471511e-03,1.108980009199495194e-03,1.120705215386607690e-03,1.112481046414913162e-03,1.141680811418940237e-03,1.110563793103169251e-03,1.187512438420438568e-03,1.159426262847073393e-03,1.228960203888036307e-03,1.230719634479042132e-03,1.294792874468311036e-03,1.257642142848145860e-03,1.312496890946535533e-03,1.375754118827244134e-03,1.417417572199787361e-03,1.469705302842069100e-03,1.591993495040694298e-03,1.635387663543717883e-03,1.733733476688858847e-03,1.814634394933908358e-03,1.935248446324424557e-03,1.957347151566952038e-03,2.048621292959453607e-03,2.176179196941922713e-03,2.319641853192045983e-03,2.413549765304790970e-03,2.545315592513244882e-03,2.603119302003541625e-03,2.787548098233955194e-03,2.918392282134881117e-03,3.043386441060429853e-03,3.111107224521933706e-03,3.175307995364641880e-03,3.321311521530254281e-03,3.416005798600311484e-03,3.567562110580677678e-03,3.676781986391361012e-03,3.875833132420177657e-03,3.918321135933370246e-03,4.102085431997496041e-03,4.294041857919420578e-03,4.405726251749161014e-03,4.516535213368291259e-03,4.563473695903512949e-03,4.716826727349385934e-03,4.724783691238186242e-03,4.820370419336824849e-03,4.913888280215706478e-03,4.895860569016303836e-03,4.876546773773786196e-03,4.887902515771282846e-03,4.926687996982154726e-03,4.824055279394097104e-03,4.724663520928165661e-03,4.724321806104038630e-03,4.767232800368611384e-03,4.758567830568782159e-03,4.748674856826127881e-03,4.765779177255380882e-03,4.766072049710090748e-03,4.681186840026400377e-03,4.693136072253397371e-03,4.753495883007061509e-03,4.811034510793849549e-03,4.838861724458807904e-03,4.844443911287658541e-03,4.762912307723013959e-03,4.682775049107854200e-03,4.578933421191834323e-03,4.379581086931060019e-03,4.121093041880800195e-03,3.889751004202921317e-03,3.726327408365817488e-03,3.671402369154947755e-03,3.667309638124587132e-03,3.795606020750822915e-03,3.914221900312955110e-03,3.985231105499378867e-03,4.150804077385293611e-03,4.364033202493675274e-03,4.452037474007328882e-03,4.465829225327569256e-03,4.282970621323213024e-03,4.092792402008302993e-03,3.867473070320182581e-03,3.552056848457387731e-03,3.193018212535943430e-03,2.745878458415799018e-03,2.354690093956481912e-03,1.920089299756498310e-03,1.585874413396185911e-03,1.295575576621799336e-03,9.998672920444424354e-04,7.568660156391586154e-04,6.024672111825400732e-04,5.578147389076021064e-04,5.726543187582539733e-04,4.832292633037964680e-04,4.792414092660159217e-04,4.431574616391317193e-04
7.654813523917749791e-04,4.880782361763403914e-04,6.219719606414577913e-04,5.933887788695739029e-04,6.918541454850736343e-04,6.059413972271205859e-04,5.277258889008702757e-04,5.540832577849451107e-04,5.094823122538151561e-04,5.621896829058725242e-04,5.761443331735198112e-04,5.609139330168286339e-04,5.868940728799719366e-04,6.222827625519233418e-04,6.879109327508031550e-04,7.755531750436389865e-04,8.223969854486201441e-04,8.730933549671490148e-04,9.590461784817680673e-04,9.897261006723413572e-04,1.059909955520030441e-03,1.110104408356494448e-03,1.185694377623947460e-03,1.262684778334956844e-03,1.327254598364172597e-03,1.358225788144272082e-03,1.404665525460129655e-03,1.456456143897227971e-03,1.545188425615539630e-03,1.627534796859962706e-03,1.726602367748136455e-03,1.761068809172294239e-03,1.855148345657737933e-03,1.998615783563012678e-03,2.101976992957909664e-03,2.143075788535840284e-03,2.270530631076020205e-03,2.363492475912608824e-03,2.529658567471227294e-03,2.630317691462653266e-03,2.743278405787428435e-03,2.858052082106434313e-03,2.971446672074601683e-03,3.096472676754030706e-03,3.198969187375627025e-03,3.309864433337506105e-03,3.481467351357890941e-03,3.628768960515211302e-03,3.682776001318115340e-03,3.922250758127785765e-03,4.049560717909680280e-03,4.132943872142994142e-03,4.203403962714532746e-03,4.319776013806354495e-03,4.451703093105829033e-03,4.485702975447928426e-03,4.622033493181502799e-03,4.662344940468914241e-03,4.668377337038578066e-03,4.652709404199995187e-03,4.649193330372723351e-03,4.626309869567811310e-03,4.524730080882078190e-03,4.469604874200255873e-03,4.414737338144594098e-03,4.396087136659396384e-03,4.332418773762231577e-03,4.360690391348829610e-03,4.410522630770006593e-03,4.445849736984919254e-03,4.391781689574974362e-03,4.413132871948151868e-03,4.461675698053029458e-03,4.511052232774168634e-03,4.567976507970666900e-03,4.519323250716862639e-03,4.511091960971869846e-03,4.370694575572488597e-03,4.257353987248456775e-03,4.066435984680452816e-03,3.906217400269943515e-03,3.659656038732083793e-03,3.486798770760601331e-03,3.380633842307919669e-03,3.381799719468187720e-03,3.544382701139592133e-03,3.667475474603025185e-03,3.810223352328007216e-03,4.022502496518557888e-03,4.161838515855487836e-03,4.265075395849656122e-03,4.302754108027010728e-03,4.192473962692803459e-03,4.042460305857661571e-03,3.873778202040514991e-03,3.552372523776492919e-03,3.148442791990821443e-03,2.754885322376110068e-03,2.354197335009995153e-03,1.910680871433205214e-03,1.565987926191467726e-03,1.294741433064224099e-03,9.778030771081405812e-04,7.558516409795595610e-04,5.972170879772835915e-04,5.360824492324188506e-04,5.306435295266623406e-04,4.616700805828838068e-04,4.492127656276411417e-04,4.224857814711406243e-04
1.088729450108755258e-03,7.822229818543339000e-04,9.344071384610589705e-04,8.243058539334015321e-04,8.919555168204043377e-04,8.289230448418443949e-04,7.901166678759638387e-04,8.506699191029084423e-04,9.203421451371541313e-04,9.781125539341749536e-04,9.998656693946054563e-04,9.825136524146457079e-04,9.967634316011711546e-04,1.036692540822749080e-03,1.120763026234527669e-03,1.160030713291661675e-03,1.161244075565710451e-03,1.167601092464838185e-03,1.270319545629567792e-03,1.347895778961229283e-03,1.362791021877008584e-03,1.412123657297875354e-03,1.483330554979169760e-03,1.550018629380356871e-03,1.570034061943351806e-03,1.615130551991597607e-03,1.736970190550779806e-03,1.725568279030848581e-03,1.795319826033476510e-03,1.870418401280540908e-03,2.011884421467474444e-03,2.077300037324658795e-03,2.182625408246028232e-03,2.306407301487064382e-03,2.416699708341594165e-03,2.517032490421199954e-03,2.681821443306310962e-03,2.757286227023865270e-03,2.953165115467464366e-03,3.106135357010444097e-03,3.232041633551100638e-03,3.367567153250299299e-03,3.474753843767777566e-03,3.622693273995920317e-03,3.732902377367560125e-03,3.903965595992191055e-03,4.064279511381807194e-03,4.191411964991454721e-03,4.274094495955468517e-03,4.422740433369388643e-03,4.584346029543545122e-03,4.685459064039647174e-03,4.843426478886015546e-03,5.028920616129988266e-03,5.149680692820686467e-03,5.221264942563051681e-03,5.346373163085076444e-03,5.409290634716875171e-03,5.413013569935674549e-03,5.370645646657984384e-03,5.351790289757989670e-03,5.245080845143385885e-03,5.151668191723139840e-03,5.040047633447172076e-03,5.015158516573319306e-03,4.913398918297334252e-03,4.898801063796343579e-03,4.958407728043839370e-03,4.954282542980967437e-03,5.021271266792159439e-03,4.992873280242371078e-03,5.030663899268865424e-03,4.979450756800239512e-03,5.027843734200470975e-03,5.066121611944507906e-03,5.005400466201934823e-03,4.944358401499077300e-03,4.893477989513877330e-03,4.818807006324025977e-03,4.573496239768161734e-03,4.342422754869484924e-03,4.105084779293621117e-03,3.919180948531741406e-03,3.798213817259971006e-03,3.812059717020492480e-03,3.930194274892368986e-03,4.010585505148717665e-03,4.030765040582016435e-03,4.220614441330699552e-03,4.414216266970412243e-03,4.529228152104635904e-03,4.569851864993902668e-03,4.465186242082869704e-03,4.347672645540852018e-03,4.129445809465008728e-03,3.741916143376880326e-03,3.347771094821876299e-03,2.931061523116696224e-03,2.518540660411053636e-03,2.019424890603598380e-03,1.657714513006245359e-03,1.353341918166282246e-03,1.048881412809955695e-03,7.989246214982565148e-04,6.310802540610403353e-04,5.833541392023138591e-04,6.121104138150460514e-04,5.184586315176779566e-04,5.038803828360873286e-04,4.591376333460004061e-04
5.435753797482408001e-04,2.638496889329211559e-04,4.198923545428029369e-04,3.342953081429242326e-04,4.209612699429055634e-04,4.024320534324924651e-04,3.053781686284969920e-04,4.060379157908065124e-04,4.522733069566016819e-04,4.934362230350410484e-04,5.370467740850267714e-04,5.345896915725670360e-04,6.136794594141346685e-04,6.668119573425948564e-04,7.072718028497165972e-04,7.205747897878246339e-04,7.710410580341154696e-04,8.062208288696589599e-04,8.961832011218829773e-04,9.762105113898130165e-04,1.065933217824225482e-03,1.083602369678979402e-03,1.174615928988642253e-03,1.275091295362178840e-03,1.340379856846834203e-03,1.390919716772549310e-03,1.446523008129893149e-03,1.471102447685772091e-03,1.575863715251696676e-03,1.648846525748508349e-03,1.762045962785241567e-03,1.822145652383514889e-03,1.914279039840581422e-03,2.090209319415198708e-03,2.261327925807176190e-03,2.358143605966136688e-03,2.490060225867217827e-03,2.607905990231555813e-03,2.761577809435717540e-03,2.881809917911081279e-03,2.997842529680033469e-03,3.124358681896935441e-03,3.257346535071950228e-03,3.426779632291552472e-03,3.470103981717824644e-03,3.638683747924496836e-03,3.791228272547328242e-03,3.922786721073171813e-03,3.970455943213524116e-03,4.147950290902076807e-03,4.339060702740801800e-03,4.415764837462012905e-03,4.574063956767841777e-03,4.672013368532078152e-03,4.779189917282730335e-03,4.860058249886570203e-03,4.968031765599103568e-03,5.047011586213569559e-03,4.922785403300443223e-03,4.841257951173708225e-03,4.823133470070296337e-03,4.777912702928511883e-03,4.657088656399860013e-03,4.607420226216448443e-03,4.637316965519077717e-03,4.644067599545326566e-03,4.635116610702433824e-03,4.638468384965991134e-03,4.687649121273354536e-03,4.657264506731686494e-03,4.586310111827121908e-03,4.598630000104872093e-03,4.644342345638118909e-03,4.648468170108350367e-03,4.675180531008456090e-03,4.682923554668622090e-03,4.672377880394142265e-03,4.569686199529011256e-03,4.418494836353888296e-03,4.210192109581038442e-03,3.970910789814065082e-03,3.754931646317959202e-03,3.566084795050906368e-03,3.526856822756190522e-03,3.501388919600004028e-03,3.665309390576171507e-03,3.732410876456063349e-03,3.798732644391107291e-03,3.961923229997328481e-03,4.152233741921574489e-03,4.284592799411758406e-03,4.292954599711188562e-03,4.198518634571022506e-03,4.017627893184983617e-03,3.763068419215622774e-03,3.506286462146071363e-03,3.096542502617021658e-03,2.659441224015197686e-03,2.230745740475016496e-03,1.797600211522798952e-03,1.452491239586892625e-03,1.179738037224444935e-03,8.943389115408815690e-04,6.897771529279360814e-04,5.538712366804736647e-04,4.865724659200995963e-04,4.693907340575336471e-04,4.110363599019893816e-04,4.063855318120263753e-04,3.980644479158855910e-04
1.389677021769075227e-03,1.089556559102685795e-03,1.237766595164415100e-03,1.097347978243559327e-03,1.233306801477928715e-03,1.198050988007597810e-03,1.198704263024987730e-03,1.182357715947619965e-03,1.273592048113607973e-03,1.355443317566090841e-03,1.315727487473986566e-03,1.268361132737836315e-03,1.283470769344186328e-03,1.291962702660634336e-03,1.293899669230448449e-03,1.320420790818891375e-03,1.383726454106104335e-03,1.370741165416900637e-03,1.443698171483880251e-03,1.473281412008187012e-03,1.510551928638352148e-03,1.519791700319348890e-03,1.576975743093212388e-03,1.685834632130387518e-03,1.684819709206538925e-03,1.697113608270034478e-03,1.849185988765369429e-03,1.856681927357268017e-03,1.922090090713031267e-03,2.000081735851118227e-03,2.123820222934086344e-03,2.107493340411831749e-03,2.178087281411430608e-03,2.318315403178049586e-03,2.418729255051063273e-03,2.440860543491255030e-03,2.573028086903313312e-03,2.656532471482821612e-03,2.806949225592151285e-03,2.906244553756325184e-03,3.037056239353525932e-03,3.186118205910926700e-03,3.249467297961471709e-03,3.438049493601930042e-03,3.502662211602303090e-03,3.679103199642246285e-03,3.850403391975220583e-03,4.049481779362025177e-03,4.096871592938024394e-03,4.324772536639426637e-03,4.501173020258562862e-03,4.666160626593977151e-03,4.755286032171241427e-03,4.916755355129987133e-03,5.103674935402465439e-03,5.158306993738525151e-03,5.252175390003744129e-03,5.401855377431647245e-03,5.422133192450389813e-03,5.398852633345710937e-03,5.396645547877376541e-03,5.308042248824667263e-03,5.235493761873931916e-03,5.152136136294764406e-03,5.155698916962613704e-03,5.071491171318949498e-03,5.099407798038004848e-03,5.101042290114353624e-03,5.120418748142019534e-03,5.063250214909855579e-03,5.041312184055288421e-03,5.112446609796077873e-03,5.151392128167934896e-03,5.154583283384446893e-03,5.124595821589818766e-03,5.159860454475224435e-03,5.106277559611027868e-03,5.044709504045897554e-03,4.902314446824007979e-03,4.642646603659400517e-03,4.355702770495004095e-03,4.140421113228416258e-03,3.914693455378133978e-03,3.830038749498253410e-03,3.806227009982920875e-03,4.026854447305987239e-03,4.119059847771839276e-03,4.239252733979168887e-03,4.461832013485803397e-03,4.662563703009250417e-03,4.795339621304891241e-03,4.772320762939912669e-03,4.653990568982560062e-03,4.514074300179492238e-03,4.308485602610696505e-03,3.937201347106514954e-03,3.537119355583370501e-03,3.131484208474863157e-03,2.730417285338739789e-03,2.252916627920202586e-03,1.851272519211005947e-03,1.510512704107007387e-03,1.148764053050874276e-03,8.684046775003925137e-04,6.895439390367004298e-04,6.495714028722140423e-04,6.913742971121822128e-04,5.631350822889747689e-04,5.456182464625692046e-04,4.852285982734980542e-04
6.474395906319274597e-04,4.745165258542943213e-04,6.233634490025697587e-04,5.142963883383105343e-04,5.765328230340248730e-04,5.855369828920880312e-04,4.701011512721811462e-04,5.407914209612503346e-04,5.319353770795265477e-04,6.281717761068118062e-04,6.608512577011050899e-04,7.048325241675023342e-04,7.543820904586831348e-04,7.473496790273180057e-04,8.172104677171604294e-04,8.537268962774985804e-04,9.024096327050180021e-04,9.544018068932829963e-04,1.037017300921678738e-03,1.058808637113591543e-03,1.114284592598452188e-03,1.143025069515507053e-03,1.247071857793500931e-03,1.362565797369796102e-03,1.452520629862362467e-03,1.504391121032324025e-03,1.600457507596900284e-03,1.647309086557702642e-03,1.722300282593162372e-03,1.805035874919660131e-03,1.913502136237780473e-03,1.922847647699660496e-03,2.015685910483383698e-03,2.157874101640911563e-03,2.282992167545100370e-03,2.349494158354048338e-03,2.531415805313089185e-03,2.607881398976033029e-03,2.786538795095946843e-03,2.900003782988329511e-03,2.999942033281849298e-03,3.110739293420673561e-03,3.244426086632746023e-03,3.388110847867010274e-03,3.518426006573701931e-03,3.660023011699132210e-03,3.846852458835313491e-03,3.989706390478460311e-03,4.104179206092743899e-03,4.253367362117610288e-03,4.435696314815256586e-03,4.564877208919011602e-03,4.674484556606605876e-03,4.820276526788820973e-03,4.904853175515584522e-03,5.029962867173836012e-03,5.122734442332842544e-03,5.233782653870467511e-03,5.216311470171139386e-03,5.179196493446064017e-03,5.172380720014747336e-03,5.017040913607498202e-03,4.907495233750996423e-03,4.831699681633156232e-03,4.832160139331750405e-03,4.767326606630456487e-03,4.819833901535863253e-03,4.820241514687421437e-03,4.902097958312783520e-03,4.895272452399437348e-03,4.914105612777262301e-03,4.903287161713311242e-03,4.923575185858411474e-03,4.886785451590425038e-03,4.927638666867735322e-03,4.843550845785306661e-03,4.773504367106007513e-03,4.706151937788443686e-03,4.610495756748541479e-03,4.421483789768264165e-03,4.217335439286293113e-03,3.948918678401910215e-03,3.806558604867265900e-03,3.673205872774911070e-03,3.703401111079135302e-03,3.848767491365773057e-03,3.922242922285411500e-03,4.046265322947555261e-03,4.242956019265965543e-03,4.347289711448437330e-03,4.463679254273226517e-03,4.551823026614088517e-03,4.396695639626983267e-03,4.208936097441826236e-03,4.032999365715373569e-03,3.706385773936516845e-03,3.254885986738105183e-03,2.813225929957937840e-03,2.431070192140069933e-03,1.979734294947396289e-03,1.597188047110222660e-03,1.284084678801234846e-03,9.888887367902289213e-04,7.479427268312292387e-04,5.959484860216853613e-04,5.338235804096939409e-04,5.257660674099883923e-04,4.545668381264774522e-04,4.335273058201820698e-04,4.083726362207865026e-04
1.411442114690275237e-03,1.134752003415943683e-03,1.254872026123598052e-03,1.050859710863075776e-03,1.189931728417304964e-03,1.156735545572950196e-03,1.114391791033478903e-03,1.117833914503521889e-03,1.119119715276232574e-03,1.117410307849687904e-03,1.115420844964870855e-03,1.067616123010782731e-03,1.062559542510827524e-03,1.036177305961971792e-03,1.108123793900416465e-03,1.136486136136404803e-03,1.205808519521431570e-03,1.178552097297021813e-03,1.276712153062825377e-03,1.335773628773187765e-03,1.400135217740329074e-03,1.406145734162000862e-03,1.474019344978674123e-03,1.579478089888498599e-03,1.614941824185182938e-03,1.617163713138284773e-03,1.753663677131622398e-03,1.771173826261187526e-03,1.860335395382119693e-03,1.966732841212481299e-03,2.109651541708987710e-03,2.130171407302297072e-03,2.232046636438297579e-03,2.368568593518118048e-03,2.454375428114284868e-03,2.515589606967116691e-03,2.659428082828261316e-03,2.766878711981599070e-03,2.923293253124506150e-03,3.017389455167352689e-03,3.144920634963267129e-03,3.239804940515262233e-03,3.360134062453013978e-03,3.515067503672364424e-03,3.580377788238005288e-03,3.751089124019918886e-03,3.952573913504634807e-03,4.096718633921630527e-03,4.208163192919389672e-03,4.423973050038266380e-03,4.556033525629226907e-03,4.708197860704636806e-03,4.835030086855024618e-03,4.940459789973584287e-03,5.095395475223973847e-03,5.125753258774144727e-03,5.266385123307453821e-03,5.376747306731878909e-03,5.352491558836310580e-03,5.344479110481852903e-03,5.308961652878053765e-03,5.252579877934344423e-03,5.221899982748314482e-03,5.203980926893891044e-03,5.238234496848974756e-03,5.209584063054476313e-03,5.203948242420496778e-03,5.184743990269575879e-03,5.254183178335695981e-03,5.231388236348812060e-03,5.215926548895961738e-03,5.237542867817877867e-03,5.323401228646172482e-03,5.379011504244876271e-03,5.381298248112610823e-03,5.403680117930687900e-03,5.378158820273651157e-03,5.292773782575602159e-03,5.166882904395415574e-03,4.877338018961355215e-03,4.613905818730787770e-03,4.392072251361157052e-03,4.177829573254332116e-03,4.104135316926303852e-03,4.105359574349446740e-03,4.243513560568143092e-03,4.380385082887735398e-03,4.447046408521154043e-03,4.714784217468744043e-03,4.946318395844645152e-03,5.054955713331507443e-03,5.073587879797550847e-03,4.914614383800032862e-03,4.734004337564130284e-03,4.468058561830686587e-03,4.025586569261263396e-03,3.565335355491340130e-03,3.115482018363414235e-03,2.672314955143560884e-03,2.190907466102699156e-03,1.793718840384595382e-03,1.472533464871659007e-03,1.108549557729245289e-03,8.462954751264062641e-04,6.754127447689599545e-04,6.390715716285599781e-04,6.855880600887398610e-04,5.635221052560382632e-04,5.383685437166431127e-04,4.880854216101647761e-04
